,id,movieID,movie,release_date,release_month,release_year,season,production_budget,domestic_gross,worldwide_gross,ROI,inflation_ratio,PB_AI,DG_AI,runtime_minutes,genres,Action,Adult,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,Film-Noir,Game-Show,History,Horror,Musical,Music,Mystery,News,Reality-TV,Romance,Sci-Fi,Short,Sport,Talk-Show,Thriller,War,Western
315,62,tt1302067,Yogi Bear,2010-12-17,12,2010,Winter,80000000,100246011,204774690,1.2530751375,1.42,113600000.0,142349335.62,80.0,"Adventure,Animation,Comedy",0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
316,64,tt1037705,The Book of Eli,2010-01-15,1,2010,Winter,80000000,94835059,158750817,1.1854382375,1.42,113600000.0,134665783.78,118.0,"Action,Adventure,Drama",1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
317,68,tt2713180,Fury,2014-10-17,10,2014,Fall,80000000,85817906,210315681,1.072723825,1.32,105600000.0,113279635.92,134.0,"Action,Drama,War",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
318,69,tt6182908,Smallfoot,2018-09-28,9,2018,Fall,80000000,83240103,213691277,1.0405012875,1.24,99200000.0,103217727.72,96.0,"Adventure,Animation,Comedy",0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
319,71,tt1222817,Zookeeper,2011-07-08,7,2011,Summer,80000000,80360866,170805525,1.004510825,1.4,112000000.0,112505212.39999999,102.0,"Comedy,Family,Romance",0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
320,81,tt5113040,The Secret Life of Pets 2,2019-06-07,6,2019,Summer,80000000,63795655,113351496,0.7974456875,1.22,97600000.0,77830699.1,86.0,"Adventure,Animation,Comedy",0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
321,96,tt1618442,The Last Witch Hunter,2015-10-23,10,2015,Fall,80000000,27367660,130818912,0.34209575,1.32,105600000.0,36125311.2,106.0,"Action,Adventure,Fantasy",1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
322,97,tt1921064,Pompeii,2014-02-21,2,2014,Winter,80000000,23169033,108469033,0.2896129125,1.32,105600000.0,30583123.560000002,105.0,"Action,Adventure,Drama",1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
323,10,tt1397514,Journey 2: The Mysterious Island,2012-02-10,2,2012,Winter,79000000,103860290,318146162,1.3146872151898734,1.36,107440000.00000001,141249994.4,94.0,"Action,Adventure,Comedy",1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
324,11,tt0810913,Jack and Jill,2011-11-11,11,2011,Fall,79000000,74158157,150519217,0.9387108481012658,1.4,110600000.0,103821419.8,91.0,Comedy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
325,13,tt1985966,Cloudy with a Chance of Meatballs 2,2013-09-27,9,2013,Fall,78000000,119793567,274392649,1.5358149615384615,1.34,104520000.0,160523379.78,95.0,"Adventure,Animation,Comedy",0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
326,19,tt10075374,The Little Prince,2016-02-12,2,2016,Winter,77500000,1311213,102028919,0.016918877419354838,1.3,100750000.0,1704576.9000000001,93.0,Action,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
327,19,tt1754656,The Little Prince,2016-02-12,2,2016,Winter,77500000,1311213,102028919,0.016918877419354838,1.3,100750000.0,1704576.9000000001,108.0,"Adventure,Animation,Drama",0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
328,19,tt5317732,The Little Prince,2016-02-12,2,2016,Winter,77500000,1311213,102028919,0.016918877419354838,1.3,100750000.0,1704576.9000000001,,Documentary,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
329,21,tt3766354,The Equalizer 2,2018-07-20,7,2018,Summer,77000000,102084362,190453132,1.3257709350649352,1.24,95480000.0,126584608.88,121.0,"Action,Crime,Thriller",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
330,22,tt1690953,Despicable Me 2,2013-07-03,7,2013,Summer,76000000,368065385,975216835,4.842965592105263,1.34,101840000.0,493207615.90000004,98.0,"Adventure,Animation,Comedy",0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
331,26,tt2709768,The Secret Life of Pets,2016-07-08,7,2016,Summer,75000000,368384330,886750534,4.911791066666667,1.3,97500000.0,478899629.0,87.0,"Adventure,Animation,Comedy",0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
332,29,tt3470600,Sing,2016-12-21,12,2016,Winter,75000000,270329045,634454789,3.6043872666666665,1.3,97500000.0,351427758.5,108.0,"Animation,Comedy,Family",0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
333,30,tt3469046,Despicable Me 3,2017-06-30,6,2017,Summer,75000000,264624300,1034727750,3.528324,1.27,95250000.0,336072861.0,89.0,"Adventure,Animation,Comedy",0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
334,34,tt1375670,Grown Ups,2010-06-25,6,2010,Summer,75000000,162001186,272223430,2.160015813333333,1.42,106500000.0,230041684.11999997,102.0,Comedy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
335,41,tt1670345,Now You See Me,2013-05-31,5,2013,Spring,75000000,117723989,342769200,1.5696531866666668,1.34,100500000.0,157750145.26000002,115.0,"Crime,Mystery,Thriller",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
336,41,tt2221640,Now You See Me,2013-05-31,5,2013,Spring,75000000,117723989,342769200,1.5696531866666668,1.34,100500000.0,157750145.26000002,98.0,"Drama,Horror,Thriller",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
337,43,tt4575576,Christopher Robin,2018-08-03,8,2018,,75000000,99215042,197504758,1.3228672266666666,1.24,93000000.0,123026652.08,104.0,"Adventure,Animation,Comedy",0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
338,45,tt1253864,Immortals,2011-11-11,11,2011,Fall,75000000,83504017,211562435,1.1133868933333333,1.4,105000000.0,116905623.8,110.0,"Action,Drama,Fantasy",1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
339,54,tt1103153,Killers,2010-06-04,6,2010,Summer,75000000,47059963,95572749,0.6274661733333333,1.42,106500000.0,66825147.45999999,100.0,"Action,Comedy,Romance",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
340,54,tt2409300,Killers,2010-06-04,6,2010,Summer,75000000,47059963,95572749,0.6274661733333333,1.42,106500000.0,66825147.45999999,137.0,"Action,Crime,Drama",1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
341,62,tt0978764,Sucker Punch,2011-03-25,3,2011,Spring,75000000,36392502,89758389,0.48523336,1.4,105000000.0,50949502.8,110.0,"Action,Adventure,Fantasy",1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
342,64,tt1686470,Inferno,2016-10-28,10,2016,Fall,75000000,34343574,219519367,0.45791432,1.3,97500000.0,44646646.2,100.0,Thriller,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
343,64,tt3062096,Inferno,2016-10-28,10,2016,Fall,75000000,34343574,219519367,0.45791432,1.3,97500000.0,44646646.2,121.0,"Action,Adventure,Crime",1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344,64,tt3219106,Inferno,2016-10-28,10,2016,Fall,75000000,34343574,219519367,0.45791432,1.3,97500000.0,44646646.2,113.0,Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
345,73,tt2293640,Minions,2015-07-10,7,2015,Summer,74000000,336045770,1160336173,4.541159054054054,1.32,97680000.0,443580416.40000004,91.0,"Adventure,Animation,Comedy",0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
346,74,tt2279373,The SpongeBob Movie: Sponge Out of Water,2015-02-06,2,2015,Winter,74000000,162994032,311013181,2.202622054054054,1.32,97680000.0,215152122.24,92.0,"Adventure,Animation,Comedy",0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
347,77,tt1985949,The Angry Birds Movie,2016-05-20,5,2016,Spring,73000000,107509366,352327887,1.4727310410958905,1.3,94900000.0,139762175.8,97.0,"Action,Animation,Comedy",1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348,9,tt2302755,Olympus Has Fallen,2013-03-22,3,2013,Spring,70000000,98927592,172878928,1.4132513142857144,1.34,93800000.0,132562973.28,119.0,"Action,Thriller",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
349,12,tt1568911,War Horse,2011-12-25,12,2011,Winter,70000000,79883359,156815529,1.141190842857143,1.4,98000000.0,111836702.6,146.0,"Drama,History,War",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
350,12,tt3313072,War Horse,2011-12-25,12,2011,Winter,70000000,79883359,156815529,1.141190842857143,1.4,98000000.0,111836702.6,,Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
351,14,tt2177771,The Monuments Men,2014-02-07,2,2014,Winter,70000000,78031620,158702748,1.1147374285714287,1.32,92400000.0,103001738.4,118.0,"Comedy,Drama,History",0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
352,15,tt4624424,Storks,2016-09-23,9,2016,Fall,70000000,72679278,183353431,1.0382754,1.3,91000000.0,94483061.4,87.0,"Adventure,Animation,Comedy",0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
353,20,tt3014284,The Lego Ninjago Movie,2017-09-22,9,2017,Fall,70000000,59281555,122737201,0.8468793571428571,1.27,88900000.0,75287574.85,101.0,"Action,Adventure,Animation",1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
354,21,tt0829150,Dracula Untold,2014-10-10,10,2014,Fall,70000000,55991880,220241723,0.799884,1.32,92400000.0,73909281.60000001,92.0,"Action,Drama,Fantasy",1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
355,25,tt1578275,The Dilemma,2011-01-14,1,2011,Winter,70000000,48475290,70546865,0.6925041428571429,1.4,98000000.0,67865406.0,111.0,"Comedy,Drama",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
356,29,tt1336608,Rock of Ages,2012-06-15,6,2012,Summer,70000000,38518613,61031932,0.5502659,1.36,95200000.0,52385313.68000001,123.0,"Comedy,Drama,Musical",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
357,36,tt2025690,The Finest Hours,2016-01-29,1,2016,Winter,70000000,27569558,49252761,0.39385082857142856,1.3,91000000.0,35840425.4,117.0,"Action,Drama,History",1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
358,37,tt1211956,Escape Plan,2013-10-18,10,2013,Fall,70000000,25135965,103735965,0.35908521428571427,1.34,93800000.0,33682193.1,115.0,"Action,Crime,Mystery",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
359,38,tt1448755,Killer Elite,2011-09-23,9,2011,Fall,70000000,25124986,65409046,0.3589283714285714,1.4,98000000.0,35174980.4,116.0,"Action,Crime,Thriller",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
360,42,tt1043726,The Legend of Hercules,2014-01-10,1,2014,Winter,70000000,18848538,58953319,0.2692648285714286,1.32,92400000.0,24880070.16,99.0,"Action,Adventure,Fantasy",1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
361,47,tt2717822,Blackhat,2015-01-16,1,2015,Winter,70000000,8005980,19665004,0.11437114285714285,1.32,92400000.0,10567893.6,133.0,"Action,Crime,Thriller",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
362,50,tt1323594,Despicable Me,2010-07-09,7,2010,Summer,69000000,251513985,543464573,3.6451302173913045,1.42,97980000.0,357149858.7,95.0,"Animation,Comedy,Family",0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
363,51,tt0427152,Dinner for Schmucks,2010-07-30,7,2010,Summer,69000000,73026337,86796502,1.0583527101449275,1.42,97980000.0,103697398.53999999,114.0,Comedy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
364,52,tt2873282,Red Sparrow,2018-03-02,3,2018,Spring,69000000,46874505,145951861,0.679340652173913,1.24,85560000.0,58124386.2,140.0,"Action,Drama,Thriller",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
365,53,tt1325004,The Twilight Saga: Eclipse,2010-06-30,6,2010,Summer,68000000,300531751,706102828,4.419584573529412,1.42,96560000.0,426755086.41999996,124.0,"Adventure,Drama,Fantasy",0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
366,55,tt2637276,Ted 2,2015-06-26,6,2015,Summer,68000000,81476385,217214143,1.1981821323529411,1.32,89760000.0,107548828.2,115.0,Comedy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
367,57,tt0480687,Hall Pass,2011-02-25,2,2011,Winter,68000000,45060734,87173475,0.6626578529411765,1.4,95200000.0,63085027.599999994,105.0,"Comedy,Romance",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
368,62,tt1389072,Downsizing,2017-12-22,12,2017,Winter,68000000,24449754,54462971,0.35955520588235296,1.27,86360000.0,31051187.580000002,135.0,"Drama,Sci-Fi",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
369,65,tt1611224,Abraham Lincoln: Vampire Hunter,2012-06-22,6,2012,Summer,67500000,37519139,137489730,0.5558390962962962,1.36,91800000.0,51026029.04000001,105.0,"Action,Fantasy,Horror",1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
370,70,tt2369135,Need for Speed,2014-03-14,3,2014,Spring,66000000,43568507,194169619,0.6601288939393939,1.32,87120000.0,57510429.24,132.0,"Action,Crime,Thriller",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
371,73,tt0443272,Lincoln,2012-11-09,11,2012,Fall,65000000,182207973,273346281,2.8031995846153848,1.36,88400000.0,247802843.28000003,150.0,"Biography,Drama,History",0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
372,77,tt5220122,Hotel Transylvania 3: Summer Vacation,2018-07-13,7,2018,Summer,65000000,167500092,527079962,2.5769244923076924,1.24,80600000.0,207700114.08,97.0,"Adventure,Animation,Comedy",0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
373,82,tt1809398,Unbroken,2014-12-25,12,2014,Winter,65000000,115637895,163527824,1.7790445384615385,1.32,85800000.0,152642021.4,137.0,"Biography,Drama,Sport",0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
374,84,tt1231583,Due Date,2010-11-05,11,2010,Fall,65000000,100539043,211739043,1.5467545076923077,1.42,92300000.0,142765441.06,95.0,"Adventure,Comedy",0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
375,89,tt1823664,Annie,2014-12-19,12,2014,Winter,65000000,85911262,139829625,1.321711723076923,1.32,85800000.0,113402865.84,118.0,"Comedy,Drama,Family",0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
376,96,tt1645170,The Dictator,2012-05-16,5,2012,Spring,65000000,59650222,180148897,0.917695723076923,1.36,88400000.0,81124301.92,83.0,Comedy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
377,98,tt1596350,This Means War,2012-02-17,2,2012,Winter,65000000,54760791,156974557,0.8424737076923077,1.36,88400000.0,74474675.76,103.0,"Action,Comedy,Romance",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
378,99,tt2381941,Focus,2015-02-27,2,2015,Winter,65000000,53862963,168065700,0.8286609692307693,1.32,85800000.0,71099111.16,105.0,"Comedy,Crime,Drama",0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
379,99,tt2949588,Focus,2015-02-27,2,2015,Winter,65000000,53862963,168065700,0.8286609692307693,1.32,85800000.0,71099111.16,87.0,Comedy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
380,1,tt1234719,Red Dawn,2012-11-21,11,2012,Fall,65000000,44806783,48164150,0.6893351230769231,1.36,88400000.0,60937224.88,93.0,"Action,Sci-Fi,Thriller",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
381,3,tt2719848,Everest,2015-09-18,9,2015,Fall,65000000,43482270,221297061,0.668958,1.32,85800000.0,57396596.400000006,121.0,"Action,Adventure,Biography",1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
382,4,tt1855325,Resident Evil: Retribution,2012-09-14,9,2012,Fall,65000000,42345531,240647629,0.6514697076923077,1.36,88400000.0,57589922.160000004,95.0,"Action,Horror,Sci-Fi",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
383,14,tt1418377,"I, Frankenstein",2014-01-24,1,2014,Winter,65000000,19075290,74575290,0.293466,1.32,85800000.0,25179382.8,92.0,"Action,Fantasy,Horror",1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
384,16,tt0458481,Sin City: A Dame to Kill For,2014-08-22,8,2014,,65000000,13757804,40650842,0.21165852307692307,1.32,85800000.0,18160301.28,102.0,"Crime,Thriller",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
385,17,tt2361317,Live by Night,2016-12-25,12,2016,Winter,65000000,10378555,21774432,0.15967007692307691,1.3,84500000.0,13492121.5,129.0,"Action,Crime,Drama",1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
386,21,tt4743226,Air Strike,2018-10-26,10,2018,Fall,65000000,0,516279,0.0,1.24,80600000.0,0.0,120.0,"Action,Adventure,Drama",1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
387,27,tt1411704,Hop,2011-04-01,4,2011,Spring,63000000,108085305,188657593,1.7156397619047619,1.4,88200000.0,151319427.0,95.0,"Adventure,Animation,Comedy",0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
388,28,tt1961175,American Assassin,2017-09-15,9,2017,Fall,63000000,36249674,68310140,0.5753916507936508,1.27,80010000.0,46037085.980000004,112.0,"Action,Thriller",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
389,33,tt3460252,The Hateful Eight,2015-12-25,12,2015,Winter,62000000,54117416,147864886,0.8728615483870967,1.32,81840000.0,71434989.12,168.0,"Crime,Drama,Mystery",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
390,36,tt2267998,Gone Girl,2014-10-03,10,2014,Fall,61000000,167767189,368567189,2.750281786885246,1.32,80520000.0,221452689.48000002,149.0,"Drama,Mystery,Thriller",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
391,38,tt4046784,Maze Runner: The Scorch Trials,2015-09-18,9,2015,Fall,61000000,81697192,310566162,1.3392982295081968,1.32,80520000.0,107840293.44000001,131.0,"Action,Sci-Fi,Thriller",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
392,39,tt1272878,2 Guns,2013-08-02,8,2013,,61000000,75612460,132493015,1.2395485245901638,1.34,81740000.0,101320696.4,109.0,"Action,Comedy,Crime",1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
393,44,tt1490017,The Lego Movie,2014-02-07,2,2014,Winter,60000000,257784718,457729388,4.296411966666667,1.32,79200000.0,340275827.76,100.0,"Action,Adventure,Animation",1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
394,50,tt3263904,Sully,2016-09-09,9,2016,Fall,60000000,125070033,238524556,2.08450055,1.3,78000000.0,162591042.9,96.0,"Biography,Drama",0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
395,63,tt2181948,Red,2010-10-15,10,2010,Fall,60000000,90380162,196439693,1.5063360333333333,1.42,85200000.0,128339830.03999999,,Thriller,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
396,63,tt4170206,Red,2010-10-15,10,2010,Fall,60000000,90380162,196439693,1.5063360333333333,1.42,85200000.0,128339830.03999999,107.0,Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
397,63,tt8851190,Red,2010-10-15,10,2010,Fall,60000000,90380162,196439693,1.5063360333333333,1.42,85200000.0,128339830.03999999,90.0,Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
398,67,tt0879870,Eat Pray Love,2010-08-13,8,2010,,60000000,80574010,206598789,1.3429001666666667,1.42,85200000.0,114415094.19999999,133.0,"Drama,Romance",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
399,68,tt0790724,Jack Reacher,2012-12-21,12,2012,Winter,60000000,80070736,217370736,1.3345122666666667,1.36,81600000.0,108896200.96000001,130.0,"Action,Crime,Thriller",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
400,71,tt1598778,Contagion,2011-09-09,9,2011,Fall,60000000,75658097,137551594,1.2609682833333333,1.4,84000000.0,105921335.8,106.0,"Action,Drama,Thriller",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
401,80,tt3300542,London Has Fallen,2016-03-04,3,2016,Spring,60000000,62524260,195194085,1.042071,1.3,78000000.0,81281538.0,99.0,"Action,Thriller",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
402,85,tt3393786,Jack Reacher: Never Go Back,2016-10-21,10,2016,Fall,60000000,58697076,159946489,0.9782846,1.3,78000000.0,76306198.8,118.0,"Action,Thriller",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
403,86,tt1469304,Baywatch,2017-05-25,5,2017,Spring,60000000,58060186,175863783,0.9676697666666667,1.27,76200000.0,73736436.22,116.0,"Action,Comedy,Crime",1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
404,88,tt1465490,Joy,2015-12-25,12,2015,Winter,60000000,56451232,101134059,0.9408538666666667,1.32,79200000.0,74515626.24000001,75.0,Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
405,88,tt2446980,Joy,2015-12-25,12,2015,Winter,60000000,56451232,101134059,0.9408538666666667,1.32,79200000.0,74515626.24000001,124.0,Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
407,88,tt6180144,Joy,2015-12-25,12,2015,Winter,60000000,56451232,101134059,0.9408538666666667,1.32,79200000.0,74515626.24000001,80.0,Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
408,88,tt8917752,Joy,2015-12-25,12,2015,Winter,60000000,56451232,101134059,0.9408538666666667,1.32,79200000.0,74515626.24000001,99.0,Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
409,89,tt1623288,ParaNorman,2012-08-17,8,2012,,60000000,56003051,108119662,0.9333841833333333,1.36,81600000.0,76164149.36,92.0,"Adventure,Animation,Comedy",0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
410,94,tt0787474,The Boxtrolls,2014-09-26,9,2014,Fall,60000000,50837305,111946251,0.8472884166666667,1.32,79200000.0,67105242.6,96.0,"Adventure,Animation,Comedy",0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
411,95,tt1648190,The Dark Tower,2017-08-04,8,2017,,60000000,50701325,113461527,0.8450220833333333,1.27,76200000.0,64390682.75,95.0,"Action,Adventure,Fantasy",1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
412,97,tt1205537,Jack Ryan: Shadow Recruit,2014-01-17,1,2014,Winter,60000000,50577412,131377412,0.8429568666666667,1.32,79200000.0,66762183.84,105.0,"Action,Drama,Thriller",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
